y1,y2
XM_026377082.1,
XM_026377082.1,
XM_026377082.1,
XM_026377082.1,
CP031264.1,
HQ876060.1,
XM_024453100.1,
AP006106.1,
AP006106.1,
CP023745.1,
XM_018864747.1,
AF499108.1,
AF499108.1,
AF499108.1,
AF499108.1,
AF499108.1,
XM_021778688.1,
XM_010316965.3,
CP000089.1,
AM472307.1,
AM472307.1,
AM472307.1,
AM472307.1,
XM_014326651.1,
XM_018630954.1,
XM_018630954.1,
XM_023179738.1,
XM_008617060.1,
XM_010245130.2,
XM_018924977.1,
XM_003648735.1,
LR031878.1,
XM_006411660.2,
XM_006411660.2,
XM_006411660.2,
HG975441.1,
XM_016691923.1,
XM_022008540.1,
XM_016691923.1,
XM_018025841.2,
XM_013784400.2,
XM_008622633.1,
AC277850.1,
AC277850.1,
NG_009423.2,
AC244250.3,
XM_004437727.2,
XM_004618487.1,
CP020639.1,
CP020639.1,
CP020639.1,
XM_010105262.2,
XM_003555825.4,
XM_003555825.4,
XM_010105262.2,
XM_024583121.1,
XM_024583121.1,
XM_010105262.2,
XM_010105262.2,
XM_002324421.3,
XM_002324421.3,
XM_002324421.3,
XM_002324421.3,
XM_002324421.3,
XM_002324421.3,
XM_002324421.3,
XM_001482735.1,
XM_001482735.1,
XM_003398330.3,
XM_012424889.2,
XM_012424889.2,
XM_012424889.2,
XM_012424889.2,
XM_016361222.1,
CP025050.1,
XM_022025096.1,
XM_001801798.1,
XM_023895562.1,
XM_023895562.1,
XM_023895562.1,
XM_023895562.1,
XM_023895562.1,
XM_023895562.1,
KM281675.1,
XM_003630380.3,
XM_003630380.3,
XM_003630380.3,
CP023113.2,
CP023113.2,
CP023113.2,
CP023113.2,
CP023113.2,
CP023113.2,
CP023113.2,
CP023113.2,
XM_001998254.2,
LK056655.1,
XM_006357517.2,
XM_006357517.2,
XM_006357517.2,
XM_006357517.2,
AK108915.1,
AK108915.1,
XM_018439129.1,
XM_018439129.1,
XM_635412.3,
XM_004608198.1,
XM_022617518.1,
XM_022617518.1,
XM_004234836.4,
XM_009117174.2,
XM_009117174.2,
XM_009117174.2,
XM_009117174.2,
CP025990.1,
XM_017637021.1,
XM_017637021.1,
XM_023894485.1,
XM_023894485.1,
XM_023894485.1,
XM_023894485.1,
XM_023894485.1,
XM_004234836.4,
XM_010091313.2,
XM_002284357.4,
XM_021909116.1,
XM_013602524.2,
XM_025761608.1,
CP001708.1,
KU578019.1,
XM_019198518.1,
XM_022692715.1,
XM_009115794.2,
XM_009115794.2,
XM_021988145.1,
XM_021988145.1,
XM_021959800.1,
XM_008240639.1,
XM_021959800.1,
XM_008240639.1,
XM_025352072.1,
AP014941.1,
NM_002948.4,
XM_010055473.2,
XM_007136526.1,
XM_010256571.2,
XM_019198518.1,
XM_019198518.1,
XM_020755402.1,
XM_004502799.2,
XM_004502799.2,
XM_004502799.2,
AB053170.3,
XM_022824798.1,
XM_022824798.1,
XM_011029187.1,
XM_022094202.1,
XM_002515089.3,
XM_002515089.3,
XM_002515089.3,
XM_002515089.3,
XM_002515089.3,
HQ682007.1,
KC569837.1,
CP002826.1,
HQ118571.1,
LN570782.1,
MF526641.1,
MK130987.1,
KR328366.1,
EU835463.1,
EU835463.1,
KM281675.1,
KM281675.1,
KX886354.1,
KX886354.1,
MH879018.1,
MH879018.1,
MF083689.2,
MF083689.2,
LC336012.1,
MH320023.1,
MF525611.1,
XM_025519680.1,
XM_020382545.1,
LT669788.1,
NG_011516.1,
XM_018305412.1,
XM_022901037.1,
AJ550739.1,
XM_024059640.1,
XM_003618371.3,
XM_024059640.1,
XM_024059640.1,
XM_001795952.1,
XM_007882535.1,
XM_025811149.1,
XM_003658140.1,
XM_004338924.1,
XM_025811149.1,
CT837434.1,
XM_012312375.2,
KP711307.1,
XM_022049017.1,
KP711307.1,
KP711307.1,
KP711307.1,
XM_022049017.1,
XM_022049017.1,
KP711307.1,
XM_022049017.1,
KP711307.1,
XM_022049017.1,
KP711307.1,
HQ221575.1,
XM_007042774.2,
XM_007042774.2,
XM_007042774.2,
XM_007042774.2,
XM_021427820.1,
XM_021427820.1,
XM_021427820.1,
XM_007042774.2,
XM_007042774.2,
XM_007042774.2,
XM_007042774.2,
XM_007042774.2,
XM_022286404.1,
XM_016021755.2,
XM_016021755.2,
CP029824.1,
XM_014799811.1,
XM_014799811.1,
CP023759.1,
CP023759.1,
CP023759.1,
XM_017366378.1,
XM_021748956.1,
XM_006473121.3,
XM_006473121.3,
XM_021748956.1,
XM_021748956.1,
XM_021748956.1,
XM_006473121.3,
XM_021771148.1,
XM_021771149.1,
XM_021771148.1,
XM_021771148.1,
XM_019221943.1,
CT837052.1,
LT669793.1,
LT669793.1,
LT669793.1,
LT669793.1,
LT669793.1,
LT669793.1,
LT669793.1,
LT669793.1,
LT669793.1,
LT669793.1,
XM_024184627.1,
XM_024184627.1,
XM_024184627.1,
XM_024184627.1,
XM_024184627.1,
XM_024184627.1,
XM_024184627.1,
XM_024184627.1,
XM_017919025.1,
XM_002888915.2,
XM_020010171.1,
DQ186630.1,
XM_016012011.1,
XM_016012011.1,
LT594790.1,
XM_007037896.2,
XR_002708514.1,
CT836786.1,
XM_001377876.2,
XM_019372789.1,
XM_019372789.1,
XM_019372789.1,
XM_001376806.3,
XM_018611836.1,
XM_019395057.1,
XM_019395057.1,
XM_019395057.1,
XM_019395057.1,
XM_011020337.1,
XM_002534399.3,
XM_002534399.3,
XM_021997143.1,
XM_002534399.3,
XM_022122632.1,
XM_022122632.1,
XM_006449101.2,
XM_006449101.2,
XM_021997143.1,
XM_021997143.1,
CP023439.1,
CP031842.1,
CP031842.1,
XM_022031480.1,
XM_022031480.1,
XM_013794256.2,
XM_010107526.2,
XM_018954413.1,
XM_010107526.2,
XM_010107526.2,
AC277705.1,
XM_014325200.1,
XM_018418820.1,
XM_023769296.1,
XM_018424849.1,
XM_006349089.2,
XM_006349089.2,
XM_006349089.2,
XM_006349089.2,
XM_006349089.2,
XM_006349089.2,
XM_006349089.2,
XM_006349089.2,
XM_006349089.2,
XM_024031396.1,
XR_002030487.1,
XR_002030487.1,
XM_018974685.1,
XR_002030487.1,
XR_002030487.1,
XR_002030487.1,
XR_002030487.1,
XR_002703504.1,
XM_002281632.4,
XM_002281632.4,
XM_002281632.4,
XM_002281632.4,
XM_019600922.1,
XM_018952097.1,
CP023759.1,
CP023759.1,
XM_009614664.2,
NG_007370.1,
XM_001861269.1,
XM_003006651.1,
XM_003006651.1,
XM_012212124.2,
XM_012212124.2,
XM_012212124.2,
XM_012212124.2,
XM_012212124.2,
XM_021767717.1,
XM_020829237.1,
XM_020829237.1,
XM_020829237.1,
XM_021767717.1,
XM_021767717.1,
XM_007047959.2,
XM_007047959.2,
XM_007047959.2,
XM_007047959.2,
XM_021827535.1,
XM_024406481.1,
NM_004924.6,
HM623868.1,
XM_019183242.1,
XM_019475120.1,
XM_024024457.1,
XM_019341332.1,
XM_024024457.1,
XM_016846671.1,
XM_024024457.1,
XM_011044313.1,
XM_011044313.1,
XM_011044313.1,
XM_011044313.1,
XM_011044313.1,
NG_009066.1,
AC242599.3,
XM_018954899.1,
XM_018954899.1,
XM_001692886.1,
FO905887.1,
XM_019586087.1,
XM_021787209.1,
LT795059.1,
XM_026048735.1,
NM_005981.5,
NG_022773.2,
KY224592.1,
LT669789.1,
LT669789.1,
XM_021868393.1,
LT669789.1,
NM_001355009.1,
NM_001037738.2,
NG_011601.2,
XM_012236112.2,
XM_022286404.1,
AF527446.1,
XM_021559821.1,
XM_010650056.2,
XM_010650056.2,
XM_020562296.1,
XM_010650056.2,
XM_021421260.1,
XM_010650056.2,
XM_010650056.2,
X59773.1,
XM_010650056.2,
XM_024049357.1,
XM_022874001.1,
XM_011083382.2,
XM_024306983.1,
XM_024049357.1,
XM_024049357.1,
NG_009244.1,
NG_009244.1,
NG_009244.1,
XM_022911147.1,
XM_006025979.3,
XM_008341806.2,
XM_008341806.2,
CP020562.1,
XM_023161118.1,
XM_023161118.1,
XM_020396918.1,
XM_020396918.1,
XM_020396918.1,
XM_020396918.1,
XM_011092044.2,
XM_011092044.2,
XM_011092044.2,
XM_009526101.1,
XM_009526101.1,
XM_009526101.1,
KC477765.1,
XM_019577638.1,
KC477765.1,
XM_019183376.1,
LN590687.1,
LN590687.1,
LN590687.1,
LN590687.1,
LN590687.1,
LN590687.1,
XM_022037764.1,
XM_022037764.1,
XM_022037764.1,
XM_022037764.1,
XM_023691413.1,
XM_023691413.1,
XM_023324222.1,
XM_023324222.1,
XM_019583285.1,
XM_019583285.1,
XM_019583285.1,
CP023113.2,
XM_019583285.1,
XM_019583285.1,
HG975442.1,
XM_022880824.1,
XM_022880824.1,
XM_015212458.1,
AC011510.7,
CP027631.1,
XM_013594931.2,
XM_013594931.2,
NG_042093.1,
XM_018119449.1,
XM_023123910.1,
XM_023123910.1,
XM_023123910.1,
XM_023123910.1,
XM_023123910.1,
XM_023123910.1,
XM_023123910.1,
XM_023123910.1,
XM_023123910.1,
XM_023123910.1,
XM_015304029.1,
XM_015304029.1,
XM_009526658.1,
CP033148.1,
XM_009526658.1,
XM_012212297.2,
XM_012212297.2,
XM_019314038.1,
NG_008657.1,
XM_018413291.1,
CP011514.1,
CP014963.1,
CP014963.1,
XM_019374791.1,
AM485541.1,
LC021367.1,
LC021367.1,
XM_021956711.1,
XM_008612438.1,
XM_025740826.1,
XM_025740826.1,
XM_025740826.1,
XM_025740826.1,
XM_007836060.1,
AK449187.1,
XM_024167165.1,
XM_022182849.1,
XM_021966912.1,
XM_022182849.1,
XM_022182849.1,
XM_022182849.1,
XM_022182849.1,
XM_022182849.1,
XM_010608021.2,
XM_010608021.2,
XM_021966902.1,
XM_010608021.2,
XM_010608021.2,
XM_010608021.2,
XM_017397415.1,
XM_017397415.1,
XM_006466283.3,
XM_006466283.3,
LN590684.1,
LN590684.1,
XM_006466283.3,
XM_006466283.3,
XM_020238979.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_025135548.1,
XM_010096123.2,
XM_010096123.2,
MH394370.1,
XM_025135828.1,
XM_023835683.1,
XM_022161225.1,
CP027624.1,
CP027624.1,
XM_017770014.1,
XM_017770014.1,
XM_019169508.1,
XM_019169508.1,
XM_019169508.1,
XM_026971153.1,
XM_026971153.1,
FJ717741.1,
XM_010507544.2,
XM_010507544.2,
XM_010507544.2,
XM_017369420.1,
XM_017369420.1,
XM_017369420.1,
XM_017369420.1,
XM_017369420.1,
CP024645.1,
CP017420.1,
CP017420.1,
XM_018990657.1,
XM_002997878.1,
CP013643.1,
XM_018952844.1,
XM_018952844.1,
XM_018952844.1,
XM_018952844.1,
XM_018952844.1,
XM_018952844.1,
XM_018952844.1,
XM_018952844.1,
XM_023001577.1,
XM_023001577.1,
XM_018952844.1,
XM_018952844.1,
FO904936.1,
XM_010657367.2,
XM_010657367.2,
XM_010657367.2,
XM_010657367.2,
XM_010657367.2,
XM_010657367.2,
XM_010657367.2,
XM_010657367.2,
EU365391.1,
XM_010427497.2,
XM_002300822.3,
XM_002300822.3,
XM_002300822.3,
XM_011102098.2,
CP025670.1,
XM_019338355.1,
CP025670.1,
XM_021858118.1,
XM_021858118.1,
XM_008611625.1,
XM_005979424.1,
CP031842.1,
CP031842.1,
CP031842.1,
CP000089.1,
XM_013843321.2,
XM_013843321.2,
XM_017782006.1,
XM_017782006.1,
XM_010944019.2,
XM_010944019.2,
XM_011022622.1,
XM_011022622.1,
XM_021789496.1,
XM_011022622.1,
XM_002318757.3,
XM_016881044.1,
XM_002318757.3,
XM_024835651.1,
XM_024835651.1,
XM_010660182.2,
XM_010660182.2,
XM_016021817.2,
XM_016021817.2,
XM_008615485.1,
CP014587.1,
KP238107.1,
XM_016017871.2,
KP238107.1,
XM_010253563.2,
XM_010253563.2,
XM_024176254.1,
XM_024176254.1,
XM_024176254.1,
XM_019221143.1,
XM_024176254.1,
XM_024176254.1,
XM_004247401.4,
XM_010686198.2,
XM_011081421.2,
XM_016010977.2,
XM_002525424.3,
XM_002525424.3,
XM_016010977.2,
CP025660.1,
CP025660.1,
CP025660.1,
XM_012977691.1,
XM_012977691.1,
CP000555.1,
XM_012218930.2,
XM_012218930.2,
XM_012218930.2,
XM_012990116.1,
XM_012990116.1,
XM_012990116.1,
XM_012990116.1,
LN598283.1,
XM_012617272.1,
AC131156.6,
AH002692.2,
JN699051.1,
XM_015577932.1,
XM_012218930.2,
XM_012218930.2,
XM_012218930.2,
XM_018443834.1,
XM_004833621.1,
XM_007233239.3,
XM_007233239.3,
XM_007233239.3,
MH137198.1,
AY598621.1,
AY598621.1,
MH685389.1,
MH685389.1,
MG266090.1,
KF566920.1,
XM_019852533.1,
XM_019852533.1,
XM_019852533.1,
XM_019852533.1,
XM_019852533.1,
XM_019852533.1,
XM_019852533.1,
XM_019852533.1,
XM_019852533.1,
XM_019852533.1,
XM_019852533.1,
XM_019852533.1,
MF817734.1,
MF817734.1,
KF566920.1,
XM_018122380.1,
XM_018122380.1,
XM_018122380.1,
NM_001364900.1,
NM_001364900.1,
NM_001364900.1,
NM_001364900.1,
NM_001248498.2,
NM_001364900.1,
NM_001364900.1,
NM_001364900.1,
NM_001364900.1,
XM_008393476.2,
XM_008393476.2,
XM_017396132.1,
XM_017396132.1,
GU919252.1,
JQ425085.1,
XM_017753216.1,
XM_017753216.1,
XM_024052283.1,
JQ425085.1,
XM_008389699.2,
XM_008389699.2,
XM_008389699.2,
XM_008389699.2,
XM_008389699.2,
NG_013302.2,
NG_013302.2,
NG_013302.2,
NG_013302.2,
NG_013302.2,
NG_013302.2,
NG_013302.2,
NG_013302.2,
XM_016698110.1,
XM_003067414.1,
CP012640.2,
CP018163.1,
CP018163.1,
XM_008379217.2,
LT669792.1,
XM_008379217.2,
LT669792.1,
XM_012989682.1,
XM_012989682.1,
CP023125.1,
LR031878.1,
CP023132.1,
LR031878.1,
LR031878.1,
CP023125.1,
CP023125.1,
CP023125.1,
CP023125.1,
CP023125.1,
CP023132.1,
XM_010450326.2,
XM_024074085.1,
XM_007225181.2,
XM_007225181.2,
XM_007225181.2,
XM_007225181.2,
XM_021793581.1,
XM_024074085.1,
XM_007225181.2,
LN483383.1,
CP031386.1,
CP031386.1,
CP031386.1,
CP031386.1,
CP031386.1,
CP031386.1,
CP031386.1,
CP031386.1,
CP031386.1,
CP031386.1,
CP031386.1,
CP031386.1,
CP031386.1,
CP031386.1,
CP031386.1,
CP031386.1,
CP031386.1,
XM_001545506.2,
XM_006206387.2,
XM_006206387.2,
XM_006206387.2,
AF289048.1,
XM_016024001.2,
XM_012014078.1,
XM_015725451.2,
XM_015725451.2,
XM_015725451.2,
XM_015725451.2,
XM_024314057.1,
XM_024314057.1,
XM_024314057.1,
XM_026645770.1,
XM_007059693.1,
EU250382.1,
XM_024019538.1,
XM_024019538.1,
XM_024019538.1,
XM_008818525.1,
XM_005833309.1,
XM_019098404.1,
XM_026275364.1,
NM_001329245.1,
XM_026935732.1,
XM_026221205.1,
KT984797.1,
KT984797.1,
XM_017140023.1,
XM_017140023.1,
XM_023438054.1,
XM_024045450.1,
XM_024045450.1,
XM_024045450.1,
XM_024045450.1,
XM_024045450.1,
XM_024045450.1,
XM_024045450.1,
XM_024045450.1,
XM_024045450.1,
XM_024045450.1,
XM_024045450.1,
XM_024045450.1,
CP022024.1,
CP022024.1,
XM_011099643.2,
XM_023445881.1,
NG_009250.1,
XM_009535205.1,
XM_021426104.1,
LT594792.1,
XM_021426104.1,
XM_006479735.3,
XM_006479735.3,
XM_006479734.2,
XM_006479734.2,
XM_006479734.2,
XM_006479734.2,
XM_006479735.3,
XM_008236850.2,
XM_006479734.2,
XM_006479734.2,
CP023113.2,
CP023113.2,
CP023113.2,
XM_005806435.2,
XM_024093976.1,
XM_024093976.1,
CP024794.1,
XM_001703115.1,
XM_001703115.1,
XM_021768660.1,
XM_021768660.1,
XM_021768660.1,
XM_021768660.1,
XM_024057236.1,
XM_024057236.1,
XM_024057236.1,
XM_024057236.1,
XM_024057236.1,
XM_024057236.1,
XM_024057236.1,
XM_024057236.1,
XM_024057236.1,
XM_024057236.1,
XM_024057236.1,
XM_024057236.1,
XM_024856377.1,
XM_018129241.1,
XM_001841909.1,
XM_001841909.1,
XM_001841909.1,
XM_021840091.1,
MH189338.1,
XM_002071577.2,
XM_002071577.2,
XM_002071577.2,
XM_002071577.2,
XM_002071577.2,
XM_002071577.2,
XM_002071577.2,
XM_020076948.1,
XM_020076948.1,
XM_020076948.1,
XM_011694649.1,
MF356287.1,
XM_010271388.2,
XM_010271388.2,
XM_023302906.1,
XM_023302906.1,
XM_023302906.1,
XM_023302906.1,
XM_023302906.1,
XM_023302906.1,
XM_021854454.1,
XM_021854454.1,
XM_021854454.1,
XM_021854454.1,
XM_021854454.1,
XM_021854454.1,
XM_021854454.1,
XM_021854454.1,
XM_021854454.1,
XM_021854454.1,
XM_015267418.1,
XM_015267418.1,
XM_015267418.1,
XM_015267418.1,
XM_015267418.1,
XM_015267418.1,
XM_015267418.1,
XM_015267418.1,
XM_022914670.1,
XM_021964219.1,
XM_024015980.1,
XM_021964219.1,
CP016232.1,
XM_020941839.1,
XM_015219555.1,
CP025668.1,
CP025668.1,
EU851046.1,
EU851046.1,
XM_014803517.1,
XM_018422268.1,
XM_018422268.1,
XM_018422268.1,
NG_033055.1,
XM_024325275.1,
XM_024325275.1,
XM_016419048.1,
NG_051363.1,
XM_023609207.1,
LT669794.1,
XM_004149561.2,
XM_018860352.1,
XM_018860352.1,
XM_018860352.1,
XM_021766580.1,
XM_021766580.1,
KT003577.1,
XM_021766580.1,
KT003577.1,
XM_021766580.1,
XM_021766580.1,
NG_024903.2,
AC244144.2,
XM_014903996.1,
XM_016850437.1,
XM_016850437.1,
XM_022054953.1,
XM_017763035.1,
XM_021465783.1,
XM_018159225.1,
BT031634.1,
XM_024184972.1,
CP001027.1,
CP017433.1,
CP001027.1,
CP017433.1,
XM_006359546.2,
XM_006359546.2,
XM_006359546.2,
XM_021785531.1,
XM_021785531.1,
XM_021754495.1,
XM_021754495.1,
XM_021754495.1,
XM_002315089.3,
XM_022084469.1,
XM_007570367.2,
XM_014824972.1,
XM_024171855.1,
XM_020720830.1,
XM_020720830.1,
XM_024171855.1,
XM_024171855.1,
XM_024171855.1,
XM_024171856.1,
XM_024171855.1,
XM_024171855.1,
XM_024171855.1,
XM_024171855.1,
XM_016733531.1,
XM_021814259.1,
XM_021814259.1,
XM_021814259.1,
XM_021814259.1,
XM_021814259.1,
XM_021814259.1,
XM_021814259.1,
XM_021814259.1,
XM_004290854.2,
XM_008354402.2,
XM_005274577.3,
CP027620.1,
KC437082.1,
XM_004356485.1,
XM_021803152.1,
XM_021803152.1,
XM_021803152.1,
XM_021803152.1,
XM_021803152.1,
XM_021803152.1,
XM_021803152.1,
XM_021803152.1,
XM_022134545.1,
XM_021803152.1,
XM_022164367.1,
XM_010671216.2,
XM_010671216.2,
XM_010671216.2,
XM_010671216.2,
XM_010671216.2,
XM_010671216.2,
XM_010671216.2,
XM_010671216.2,
XM_010671216.2,
XM_010671216.2,
XM_010671216.2,
XM_021741481.1,
XM_006371763.2,
XM_006371763.2,
XM_021741481.1,
XM_021741481.1,
XM_021741481.1,
XM_016040702.2,
XM_006371763.2,
XM_006371763.2,
XM_006371763.2,
XM_006371763.2,
XM_016040702.2,
XM_004487515.2,
CP016294.1,
XM_018756483.1,
XM_018756483.1,
XM_018756483.1,
AC277739.1,
XM_004993559.1,
XM_002319401.3,
XM_020418872.1,
XM_026536353.1,
XM_026536353.1,
XM_026536353.1,
XM_012222454.2,
XM_012222454.2,
XM_017585977.1,
XM_017585977.1,
XM_002326027.3,
XM_002326027.3,
XM_026558721.1,
XM_026558721.1,
NG_008020.1,
XM_009036495.1,
XM_009036495.1,
XM_011388702.1,
XM_009036495.1,
XM_009036495.1,
XM_011388702.1,
XM_011388702.1,
XM_026558721.1,
XM_026558721.1,
CP021648.1,
CP021648.1,
CP021648.1,
CP021648.1,
CP027669.1,
XM_016726958.1,
XM_016726958.1,
XM_016726958.1,
XM_016726958.1,
KT755042.1,
XM_004249481.3,
XM_004249481.3,
CP030032.1,
XM_022046453.1,
XM_011275482.1,
XM_011275482.1,
CP025666.1,
CP025666.1,
CP025666.1,
CP025666.1,
CP025666.1,
CP025666.1,
CP025666.1,
XM_004340170.1,
XM_022373842.1,
XM_001962447.2,
AK370734.1,
XM_025964477.1,
XM_016280605.1,
XM_017175513.1,
CR718169.2,
XM_021218721.1,
XM_001851076.1,
EU124599.1,
EU124599.1,
XM_017071089.1,
XM_017193722.1,
XM_017175513.1,
LN483211.1,
XM_007067203.1,
XM_002551387.1,
JX512458.1,
XM_019376732.1,
XM_006349428.2,
XM_018739959.1,
XM_018739959.1,
XM_009526317.1,
XM_009526317.1,
XM_009526317.1,
XM_009526317.1,
CT833521.1,
CT833521.1,
XM_022282047.1,
XM_022125151.1,
XM_010690384.2,
XM_010690384.2,
XM_010690384.2,
XM_010690384.2,
XM_010690384.2,
XM_010690384.2,
XM_010690384.2,
XM_010690384.2,
XM_010690384.2,
XM_010690384.2,
XM_010690384.2,
XM_002906283.1,
NM_004643.3,
XM_639065.1,
XM_639065.1,
XM_001744489.1,
XM_001744489.1,
XM_004361626.1,
XM_014044351.1,
LR031877.1,
XM_008913044.1,
XM_004353713.1,
XM_004353713.1,
XM_001693963.1,
XM_016021755.2,
XM_014619870.1,
CP021995.1,
XM_021949574.1,
XM_021949574.1,
XM_021949574.1,
XM_021949574.1,
XM_021949574.1,
XM_021949574.1,
XM_021949574.1,
XM_021949574.1,
XM_021949574.1,
XM_024885525.1,
NG_011443.1,
XM_010942408.2,
XM_009383190.2,
XM_011044718.1,
XM_011044718.1,
XM_010665516.2,
XM_010665516.2,
XM_011044718.1,
XM_011044718.1,
XM_010665516.2,
CP029526.1,
XM_018014290.1,
KJ708233.1,
XM_002341189.1,
XM_018414995.1,
CT837085.1,
CP025661.1,
XM_005179406.3,
XM_018121353.1,
AC114003.4,
XM_018977416.1,
XM_018977416.1,
XM_018977416.1,
LT669793.1,
XM_017003938.2,
CT836822.1,
XM_011037410.1,
XM_011037410.1,
CP031612.1,
AK362364.1,
NC_038053.1,
CT837085.1,
CT837085.1,
CT837085.1,
CT837085.1,
CP022630.1,
AK441129.1,
XM_019399015.1,
XM_019399015.1,
XM_019399015.1,
XM_019234199.1,
XM_025138121.1,
XM_009533574.1,
XM_009589675.2,
XM_009589675.2,
XM_009589675.2,
XM_009589675.2,
XM_009589675.2,
XM_009589675.2,
XM_009589675.2,
XM_009589675.2,
XM_009589675.2,
XM_009589675.2,
XM_009589675.2,
XM_009589675.2,
XM_009589675.2,
XM_009589675.2,
XM_009589675.2,
XM_009589675.2,
AM466985.2,
AM466985.2,
XM_003059134.1,
XM_003059134.1,
CP025660.1,
XM_005808027.3,
XM_008401459.2,
XM_021790023.1,
XM_017771072.1,
XM_022051726.1,
XM_022051726.1,
XM_022051726.1,
XM_016686280.1,
CP003389.1,
XM_022870387.1,
XM_022870387.1,
XM_022870387.1,
XM_007215453.2,
XM_007215453.2,
XM_007215453.2,
XM_021440907.1,
XM_021440907.1,
XM_007215453.2,
XM_008232177.2,
XM_017364143.1,
XM_007215453.2,
XM_016705234.1,
XM_018859802.1,
XM_016107455.2,
XM_018859802.1,
XM_016107455.2,
XM_018859802.1,
XM_016107455.2,
XM_016107455.2,
XM_008621739.1,
XM_025135253.1,
XM_022870387.1,
XM_010103683.2,
XM_010103683.2,
XM_010103683.2,
XM_010103683.2,
XM_010103683.2,
XM_010103683.2,
XM_016703333.1,
XM_016703333.1,
XM_016703333.1,
XM_016703333.1,
XM_016703333.1,
XM_016703333.1,
CP025157.1,
AF550128.1,
XM_021864312.1,
AK369759.1,
XM_022177945.1,
XR_603401.3,
XM_011078975.2,
XM_011078975.2,
XM_019220321.1,
XR_603401.3,
XM_011078975.2,
XM_011078975.2,
XM_025743297.1,
XM_022237520.1,
XM_022237520.1,
XM_023755430.1,
CP021781.1,
AC270699.1,
XM_003592021.3,
EU427470.1,
NM_015001.3,
XM_020571799.1,
XM_020571799.1,
XM_020571799.1,
XM_016227386.1,
XM_016227386.1,
NM_006597.6,
XM_006660698.2,
XM_018952743.1,
XM_018952743.1,
AP012320.1,
XM_020992092.1,
NG_013034.1,
XM_015716316.2,
KM461301.1,
XM_015716316.2,
KM461301.1,
XM_007913970.1,
XM_022052014.1,
XM_022052014.1,
XM_022052014.1,
XM_022052014.1,
XM_022052014.1,
XM_022052014.1,
XM_027008800.1,
XM_010450084.2,
XM_016015017.2,
XM_002513608.3,
XM_002513608.3,
XM_016015017.2,
XM_016015017.2,
XM_016022929.2,
XM_016022929.2,
XM_016015017.2,
XM_024320027.1,
XM_024320027.1,
XM_024320027.1,
AM425836.2,
AM425836.2,
XM_024320027.1,
XM_024320027.1,
XM_024320027.1,
XM_024320027.1,
XM_024320027.1,
XM_024320027.1,
XM_024320027.1,
XM_024320027.1,
AM425836.2,
XM_024320027.1,
XM_024320027.1,
AM425836.2,
XM_024320027.1,
XM_024320027.1,
XM_024320027.1,
XM_017779193.1,
XR_482958.2,
CP025655.1,
XM_021835403.1,
XM_021835403.1,
XM_021835403.1,
XM_002281001.2,
XM_020681546.1,
XM_017769783.1,
XM_020681546.1,
XM_022884121.1,
XM_021817761.1,
XM_021817761.1,
AJ309006.1,
XM_023048613.1,
XM_023048613.1,
XM_025137825.1,
XM_025137825.1,
XM_023914396.1,
XM_023914396.1,
KF652106.1,
KF652106.1,
XM_021919713.1,
XM_022880496.1,
XM_023666180.1,
XM_023666180.1,
XM_023685563.1,
XM_023685563.1,
XM_023685563.1,
BT103481.1,
XM_017393827.1,
XM_012212940.2,
CP013246.1,
XM_019720534.1,
XM_019720534.1,
XM_019720534.1,
XM_019720534.1,
XM_006635983.2,
XM_006635983.2,
XM_021965433.1,
XR_002023458.1,
XR_002023458.1,
XR_002023458.1,
XR_002023458.1,
XR_002023458.1,
XR_002023458.1,
XR_002023458.1,
XR_002023458.1,
XM_021965433.1,
XM_021965433.1,
XM_015717027.2,
XM_015717027.2,
CP027630.1,
CP027630.1,
XM_021831974.1,
XM_021831974.1,
XM_018612645.1,
XM_018612645.1,
XM_021747677.1,
XM_021747677.1,
XM_024769520.1,
XM_024769520.1,
CP023121.1,
XM_024769520.1,
CP023121.1,
XM_008613866.1,
XM_021819838.1,
XM_004152637.2,
XM_004152637.2,
XM_004152637.2,
XM_004152637.2,
XM_004152637.2,
XM_004152637.2,
XM_004152637.2,
AC246179.4,
XM_025118695.1,
XM_004304190.2,
XM_004304190.2,
XM_004304190.2,
XM_004304190.2,
XM_019600297.1,
XM_019600297.1,
XM_006281122.2,
XM_006281122.2,
XM_013849678.2,
XM_020846856.1,
NR_125349.1,
XM_008453147.2,
XM_008453147.2,
XM_023691710.1,
XM_019574706.1,
XM_026524443.1,
XM_021971786.1,
XM_021971786.1,
XM_021817761.1,
XM_021817761.1,
XM_019333305.1,
XM_019333305.1,
XM_025827870.1,
XM_025827870.1,
XM_004516522.2,
XM_004516522.2,
XM_004516522.2,
XM_004516522.2,
XM_004516522.2,
XM_019564135.1,
XM_026524791.1,
M76407.1,
XM_014322452.1,
XM_014322452.1,
XM_014322452.1,
XM_014322452.1,
XM_019371354.1,
XM_019371354.1,
XM_019371354.1,
XM_019371354.1,
XM_019371354.1,
XM_019371354.1,
XM_019371354.1,
AF112440.1,
XM_014226782.1,
XM_013580643.1,
